step,time_s,vehicle_id_leader,leader_lane_pos_m,vehicle_id_follower,follower_lane_pos_m,leader_speed_mps,follower_speed_mps,gap_m,safe_dist_m,action
276,27.700,leader,126.684,follower,114.065,4.971,5.150,12.619,13.098,Leader: cruise | Follower: brake (too close)
277,27.800,leader,127.181,follower,114.565,4.965,4.991,12.616,12.759,Leader: cruise | Follower: brake (too close)
278,27.900,leader,127.677,follower,115.048,4.962,4.837,12.629,12.436,Leader: cruise | Follower: follow
279,28.000,leader,128.176,follower,115.555,4.993,5.068,12.621,12.923,Leader: cruise | Follower: brake (too close)
280,28.100,leader,128.673,follower,116.046,4.970,4.912,12.627,12.592,Leader: cruise | Follower: follow
281,28.200,leader,129.172,follower,116.556,4.989,5.102,12.616,12.993,Leader: cruise | Follower: brake (too close)
282,28.300,leader,129.668,follower,117.051,4.964,4.944,12.618,12.659,Leader: cruise | Follower: brake (too close)
283,28.400,leader,130.168,follower,117.530,4.993,4.791,12.638,12.341,Leader: cruise | Follower: follow
284,28.500,leader,130.667,follower,118.028,4.989,4.986,12.638,12.748,Leader: cruise | Follower: brake (too close)
285,28.600,leader,131.165,follower,118.511,4.989,4.831,12.654,12.425,Leader: cruise | Follower: follow
286,28.700,leader,131.661,follower,119.021,4.951,5.096,12.639,12.981,Leader: cruise | Follower: brake (too close)
287,28.800,leader,132.158,follower,119.515,4.974,4.938,12.643,12.648,Leader: cruise | Follower: brake (too close)
288,28.900,leader,132.654,follower,119.993,4.962,4.785,12.661,12.330,Leader: cruise | Follower: follow
289,29.000,leader,133.151,follower,120.493,4.972,5.000,12.658,12.779,Leader: cruise | Follower: brake (too close)
290,29.100,leader,133.648,follower,120.978,4.966,4.846,12.670,12.454,Leader: cruise | Follower: follow
291,29.200,leader,134.148,follower,121.486,4.996,5.082,12.661,12.952,Leader: cruise | Follower: brake (too close)
292,29.300,leader,134.645,follower,121.979,4.971,4.925,12.666,12.620,Leader: cruise | Follower: follow
293,29.400,leader,135.144,follower,122.494,4.991,5.156,12.649,13.109,Leader: cruise | Follower: brake (too close)
294,29.500,leader,135.641,follower,122.994,4.971,4.996,12.647,12.769,Leader: cruise | Follower: brake (too close)
295,29.600,leader,136.140,follower,123.478,4.993,4.841,12.662,12.446,Leader: cruise | Follower: follow
296,29.700,leader,136.639,follower,123.978,4.985,5.001,12.660,12.781,Leader: cruise | Follower: brake (too close)
297,29.800,leader,137.137,follower,124.463,4.980,4.847,12.674,12.456,Leader: cruise | Follower: follow
298,29.900,leader,137.632,follower,124.970,4.954,5.070,12.662,12.927,Leader: cruise | Follower: brake (too close)
299,30.000,leader,138.128,follower,125.461,4.960,4.914,12.667,12.596,Leader: cruise | Follower: follow
300,30.100,leader,138.627,follower,125.975,4.984,5.141,12.651,13.079,Leader: cruise | Follower: brake (too close)
301,30.200,leader,139.125,follower,126.474,4.981,4.982,12.651,12.740,Leader: cruise | Follower: brake (too close)
302,30.300,leader,139.624,follower,126.956,4.997,4.828,12.668,12.418,Leader: cruise | Follower: follow
303,30.400,leader,140.120,follower,127.461,4.952,5.044,12.659,12.870,Leader: cruise | Follower: brake (too close)
304,30.500,leader,140.618,follower,127.950,4.981,4.888,12.668,12.542,Leader: cruise | Follower: follow
305,30.600,leader,141.115,follower,128.468,4.974,5.184,12.647,13.170,Leader: cruise | Follower: brake (too close)
306,30.700,leader,141.611,follower,128.970,4.963,5.023,12.641,12.827,Leader: cruise | Follower: brake (too close)
307,30.800,leader,142.107,follower,129.457,4.957,4.868,12.650,12.501,Leader: cruise | Follower: follow
308,30.900,leader,142.605,follower,129.970,4.985,5.124,12.636,13.042,Leader: cruise | Follower: brake (too close)
309,31.000,leader,143.103,follower,130.466,4.979,4.966,12.637,12.705,Leader: cruise | Follower: brake (too close)
310,31.100,leader,143.602,follower,130.947,4.986,4.812,12.655,12.385,Leader: cruise | Follower: follow
311,31.200,leader,144.101,follower,131.445,4.994,4.974,12.657,12.722,Leader: cruise | Follower: brake (too close)
312,31.300,leader,144.597,follower,131.927,4.955,4.820,12.670,12.401,Leader: cruise | Follower: follow
313,31.400,leader,145.093,follower,132.424,4.965,4.978,12.669,12.732,Leader: cruise | Follower: brake (too close)
314,31.500,leader,145.588,follower,132.907,4.951,4.824,12.682,12.410,Leader: cruise | Follower: follow
315,31.600,leader,146.084,follower,133.411,4.960,5.040,12.674,12.863,Leader: cruise | Follower: brake (too close)
316,31.700,leader,146.583,follower,133.899,4.983,4.884,12.683,12.535,Leader: cruise | Follower: follow
317,31.800,leader,147.080,follower,134.403,4.975,5.040,12.677,12.862,Leader: cruise | Follower: brake (too close)
318,31.900,leader,147.580,follower,134.892,4.999,4.884,12.688,12.534,Leader: cruise | Follower: follow
319,32.000,leader,148.080,follower,135.410,4.997,5.181,12.670,13.163,Leader: cruise | Follower: brake (too close)
320,32.100,leader,148.579,follower,135.912,4.994,5.021,12.667,12.821,Leader: cruise | Follower: brake (too close)
321,32.200,leader,149.078,follower,136.398,4.989,4.865,12.680,12.495,Leader: cruise | Follower: follow
322,32.300,leader,149.575,follower,136.910,4.971,5.112,12.666,13.016,Leader: cruise | Follower: brake (too close)
323,32.400,leader,150.075,follower,137.405,4.999,4.954,12.670,12.680,Leader: cruise | Follower: brake (too close)
324,32.500,leader,150.573,follower,137.885,4.981,4.800,12.688,12.361,Leader: cruise | Follower: follow
325,32.600,leader,151.071,follower,138.383,4.978,4.983,12.688,12.741,Leader: cruise | Follower: brake (too close)
326,32.700,leader,151.566,follower,138.866,4.953,4.828,12.700,12.419,Leader: cruise | Follower: follow
327,32.800,leader,152.065,follower,139.369,4.989,5.026,12.697,12.833,Leader: cruise | Follower: brake (too close)
328,32.900,leader,152.565,follower,139.856,4.997,4.870,12.709,12.506,Leader: cruise | Follower: follow
329,33.000,leader,153.061,follower,140.364,4.956,5.080,12.697,12.947,Leader: cruise | Follower: brake (too close)
330,33.100,leader,153.558,follower,140.856,4.976,4.923,12.702,12.615,Leader: cruise | Follower: follow
331,33.200,leader,154.055,follower,141.366,4.967,5.098,12.689,12.987,Leader: cruise | Follower: brake (too close)
332,33.300,leader,154.553,follower,141.860,4.984,4.941,12.694,12.653,Leader: cruise | Follower: follow
333,33.400,leader,155.048,follower,142.371,4.951,5.110,12.678,13.010,Leader: cruise | Follower: brake (too close)
334,33.500,leader,155.547,follower,142.866,4.989,4.951,12.681,12.675,Leader: cruise | Follower: follow
335,33.600,leader,156.045,follower,143.389,4.979,5.231,12.656,13.271,Leader: cruise | Follower: brake (too close)
336,33.700,leader,156.541,follower,143.896,4.959,5.069,12.645,12.924,Leader: cruise | Follower: brake (too close)
337,33.800,leader,157.038,follower,144.387,4.970,4.912,12.651,12.593,Leader: cruise | Follower: follow
338,33.900,leader,157.534,follower,144.905,4.954,5.179,12.629,13.159,Leader: cruise | Follower: brake (too close)
339,34.000,leader,158.030,follower,145.407,4.964,5.019,12.623,12.817,Leader: cruise | Follower: brake (too close)
340,34.100,leader,158.529,follower,145.893,4.992,4.863,12.636,12.491,Leader: cruise | Follower: follow
341,34.200,leader,159.027,follower,146.404,4.974,5.109,12.622,13.009,Leader: cruise | Follower: brake (too close)
342,34.300,leader,159.525,follower,146.899,4.983,4.951,12.626,12.674,Leader: cruise | Follower: brake (too close)
343,34.400,leader,160.021,follower,147.379,4.964,4.798,12.642,12.355,Leader: cruise | Follower: follow
344,34.500,leader,160.521,follower,147.877,4.996,4.977,12.644,12.729,Leader: cruise | Follower: brake (too close)
345,34.600,leader,161.018,follower,148.359,4.970,4.823,12.659,12.407,Leader: cruise | Follower: follow
346,34.700,leader,161.514,follower,148.863,4.959,5.042,12.651,12.867,Leader: cruise | Follower: brake (too close)
347,34.800,leader,162.013,follower,149.352,4.992,4.886,12.661,12.539,Leader: cruise | Follower: follow
348,34.900,leader,162.512,follower,149.864,4.987,5.126,12.647,13.046,Leader: cruise | Follower: brake (too close)
349,35.000,leader,163.011,follower,150.361,4.998,4.968,12.650,12.710,Leader: cruise | Follower: brake (too close)
350,35.100,leader,163.509,follower,150.843,4.979,4.814,12.667,12.389,Leader: cruise | Follower: follow
351,35.200,leader,164.005,follower,151.353,4.957,5.105,12.652,13.000,Leader: cruise | Follower: brake (too close)
352,35.300,leader,164.501,follower,151.848,4.958,4.947,12.653,12.666,Leader: cruise | Follower: brake (too close)
353,35.400,leader,164.996,follower,152.327,4.953,4.794,12.669,12.347,Leader: cruise | Follower: follow
354,35.500,leader,165.492,follower,152.826,4.957,4.991,12.666,12.759,Leader: cruise | Follower: brake (too close)
355,35.600,leader,165.991,follower,153.310,4.993,4.837,12.681,12.436,Leader: cruise | Follower: follow
356,35.700,leader,166.489,follower,153.812,4.980,5.017,12.678,12.813,Leader: cruise | Follower: brake (too close)
357,35.800,leader,166.988,follower,154.298,4.983,4.862,12.690,12.488,Leader: cruise | Follower: follow
358,35.900,leader,167.484,follower,154.811,4.969,5.135,12.673,13.065,Leader: cruise | Follower: brake (too close)
359,36.000,leader,167.981,follower,155.309,4.971,4.976,12.673,12.728,Leader: cruise | Follower: brake (too close)
360,36.100,leader,168.480,follower,155.791,4.988,4.822,12.689,12.406,Leader: cruise | Follower: follow
361,36.200,leader,168.977,follower,156.300,4.963,5.090,12.677,12.968,Leader: cruise | Follower: brake (too close)
362,36.300,leader,169.475,follower,156.793,4.982,4.932,12.682,12.635,Leader: cruise | Follower: follow
363,36.400,leader,169.972,follower,157.315,4.974,5.214,12.658,13.235,Leader: cruise | Follower: brake (too close)
364,36.500,leader,170.468,follower,157.820,4.961,5.053,12.648,12.889,Leader: cruise | Follower: brake (too close)
365,36.600,leader,170.964,follower,158.310,4.953,4.896,12.654,12.560,Leader: cruise | Follower: follow
366,36.700,leader,171.461,follower,158.821,4.975,5.118,12.640,13.027,Leader: cruise | Follower: brake (too close)
367,36.800,leader,171.960,follower,159.317,4.989,4.959,12.643,12.692,Leader: cruise | Follower: brake (too close)
368,36.900,leader,172.457,follower,159.798,4.972,4.806,12.659,12.372,Leader: cruise | Follower: follow
369,37.000,leader,172.955,follower,160.297,4.975,4.993,12.658,12.762,Leader: cruise | Follower: brake (too close)
370,37.100,leader,173.451,follower,160.781,4.968,4.838,12.671,12.439,Leader: cruise | Follower: follow
371,37.200,leader,173.949,follower,161.280,4.979,4.990,12.669,12.756,Leader: cruise | Follower: brake (too close)
372,37.300,leader,174.449,follower,161.763,4.992,4.835,12.685,12.433,Leader: cruise | Follower: follow
373,37.400,leader,174.945,follower,162.270,4.961,5.064,12.675,12.912,Leader: cruise | Follower: brake (too close)
374,37.500,leader,175.442,follower,162.760,4.969,4.907,12.681,12.582,Leader: cruise | Follower: follow
375,37.600,leader,175.940,follower,163.278,4.982,5.181,12.661,13.164,Leader: cruise | Follower: brake (too close)
376,37.700,leader,176.436,follower,163.781,4.958,5.021,12.655,12.821,Leader: cruise | Follower: brake (too close)
377,37.800,leader,176.931,follower,164.267,4.958,4.865,12.664,12.495,Leader: cruise | Follower: follow
378,37.900,leader,177.429,follower,164.778,4.976,5.107,12.651,13.005,Leader: cruise | Follower: brake (too close)
379,38.000,leader,177.925,follower,165.273,4.958,4.949,12.652,12.670,Leader: cruise | Follower: brake (too close)
380,38.100,leader,178.422,follower,165.752,4.976,4.796,12.670,12.351,Leader: cruise | Follower: follow
381,38.200,leader,178.922,follower,166.255,4.997,5.029,12.667,12.838,Leader: cruise | Follower: brake (too close)
382,38.300,leader,179.418,follower,166.742,4.961,4.873,12.676,12.511,Leader: cruise | Follower: follow
383,38.400,leader,179.916,follower,167.246,4.974,5.033,12.670,12.847,Leader: cruise | Follower: brake (too close)
384,38.500,leader,180.415,follower,167.733,4.991,4.877,12.681,12.519,Leader: cruise | Follower: follow
385,38.600,leader,180.911,follower,168.237,4.959,5.032,12.674,12.845,Leader: cruise | Follower: brake (too close)
386,38.700,leader,181.408,follower,168.724,4.976,4.876,12.684,12.518,Leader: cruise | Follower: follow
387,38.800,leader,181.908,follower,169.238,4.997,5.140,12.670,13.076,Leader: cruise | Follower: brake (too close)
388,38.900,leader,182.406,follower,169.736,4.980,4.981,12.670,12.738,Leader: cruise | Follower: brake (too close)
389,39.000,leader,182.905,follower,170.219,4.991,4.827,12.686,12.415,Leader: cruise | Follower: follow
390,39.100,leader,183.405,follower,170.718,5.000,4.988,12.687,12.753,Leader: cruise | Follower: brake (too close)
391,39.200,leader,183.901,follower,171.201,4.961,4.834,12.700,12.430,Leader: cruise | Follower: follow
392,39.300,leader,184.399,follower,171.704,4.983,5.034,12.695,12.849,Leader: cruise | Follower: brake (too close)
393,39.400,leader,184.897,follower,172.192,4.976,4.878,12.705,12.522,Leader: cruise | Follower: follow
394,39.500,leader,185.397,follower,172.706,4.997,5.141,12.690,13.078,Leader: cruise | Follower: brake (too close)
395,39.600,leader,185.896,follower,173.205,4.994,4.982,12.692,12.740,Leader: cruise | Follower: brake (too close)
396,39.700,leader,186.391,follower,173.687,4.953,4.828,12.704,12.417,Leader: cruise | Follower: follow
397,39.800,leader,186.888,follower,174.197,4.968,5.100,12.691,12.990,Leader: cruise | Follower: brake (too close)
398,39.900,leader,187.384,follower,174.692,4.960,4.942,12.693,12.656,Leader: cruise | Follower: follow
399,40.000,leader,187.880,follower,175.210,4.957,5.184,12.670,13.170,Leader: cruise | Follower: brake (too close)
400,40.100,leader,188.377,follower,175.712,4.974,5.024,12.665,12.828,Leader: cruise | Follower: brake (too close)
401,40.200,leader,188.875,follower,176.199,4.982,4.868,12.676,12.501,Leader: cruise | Follower: follow
402,40.300,leader,189.371,follower,176.715,4.954,5.159,12.656,13.116,Leader: cruise | Follower: brake (too close)
403,40.400,leader,189.867,follower,177.215,4.959,4.999,12.652,12.776,Leader: cruise | Follower: brake (too close)
404,40.500,leader,190.365,follower,177.699,4.979,4.844,12.665,12.452,Leader: cruise | Follower: follow
405,40.600,leader,190.861,follower,178.200,4.965,5.006,12.661,12.791,Leader: cruise | Follower: brake (too close)
406,40.700,leader,191.361,follower,178.685,4.995,4.851,12.676,12.466,Leader: cruise | Follower: follow
407,40.800,leader,191.858,follower,179.194,4.974,5.086,12.664,12.960,Leader: cruise | Follower: brake (too close)
408,40.900,leader,192.354,follower,179.687,4.960,4.929,12.668,12.628,Leader: cruise | Follower: follow
409,41.000,leader,192.850,follower,180.197,4.955,5.110,12.652,13.011,Leader: cruise | Follower: brake (too close)
410,41.100,leader,193.348,follower,180.693,4.985,4.952,12.655,12.676,Leader: cruise | Follower: brake (too close)
411,41.200,leader,193.845,follower,181.172,4.970,4.798,12.673,12.356,Leader: cruise | Follower: follow
412,41.300,leader,194.344,follower,181.680,4.991,5.071,12.665,12.929,Leader: cruise | Follower: brake (too close)
413,41.400,leader,194.843,follower,182.171,4.992,4.914,12.672,12.598,Leader: cruise | Follower: follow
414,41.500,leader,195.342,follower,182.686,4.982,5.145,12.656,13.087,Leader: cruise | Follower: brake (too close)
415,41.600,leader,195.838,follower,183.184,4.959,4.986,12.653,12.748,Leader: cruise | Follower: brake (too close)
416,41.700,leader,196.336,follower,183.667,4.986,4.832,12.669,12.425,Leader: cruise | Follower: follow
417,41.800,leader,196.836,follower,184.169,4.995,5.016,12.667,12.812,Leader: cruise | Follower: brake (too close)
418,41.900,leader,197.333,follower,184.655,4.974,4.861,12.678,12.486,Leader: cruise | Follower: follow
419,42.000,leader,197.829,follower,185.157,4.961,5.017,12.672,12.813,Leader: cruise | Follower: brake (too close)
420,42.100,leader,198.325,follower,185.643,4.961,4.861,12.682,12.487,Leader: cruise | Follower: follow
421,42.200,leader,198.824,follower,186.152,4.991,5.095,12.672,12.979,Leader: cruise | Follower: brake (too close)
422,42.300,leader,199.323,follower,186.646,4.984,4.937,12.677,12.646,Leader: cruise | Follower: follow
423,42.400,leader,199.820,follower,187.160,4.976,5.135,12.661,13.065,Leader: cruise | Follower: brake (too close)
424,42.500,leader,200.316,follower,187.657,4.957,4.976,12.659,12.727,Leader: stopped | Follower: brake (too close)
425,42.600,leader,200.792,follower,188.139,4.757,4.822,12.652,12.406,Leader: stopped (1/80) | Follower: follow
426,42.700,leader,201.247,follower,188.643,4.557,5.033,12.605,12.847,Leader: stopped (2/80) | Follower: brake (too close)
427,42.800,leader,201.683,follower,189.130,4.357,4.877,12.553,12.520,Leader: stopped (3/80) | Follower: follow
428,42.900,leader,202.099,follower,189.631,4.157,5.011,12.467,12.801,Leader: stopped (4/80) | Follower: brake (too close)
429,43.000,leader,202.495,follower,190.117,3.957,4.856,12.378,12.476,Leader: stopped (5/80) | Follower: brake (too close)
430,43.100,leader,202.870,follower,190.588,3.757,4.706,12.283,12.166,Leader: stopped (6/80) | Follower: follow
431,43.200,leader,203.226,follower,191.055,3.557,4.679,12.171,12.111,Leader: stopped (7/80) | Follower: follow
432,43.300,leader,203.562,follower,191.508,3.357,4.530,12.053,11.811,Leader: stopped (8/80) | Follower: follow
433,43.400,leader,203.878,follower,191.941,3.157,4.321,11.937,11.396,Leader: stopped (9/80) | Follower: follow
434,43.500,leader,204.173,follower,192.357,2.957,4.162,11.816,11.086,Leader: stopped (10/80) | Follower: follow
435,43.600,leader,204.449,follower,192.759,2.757,4.025,11.690,10.825,Leader: stopped (11/80) | Follower: follow
436,43.700,leader,204.705,follower,193.152,2.557,3.926,11.553,10.639,Leader: stopped (12/80) | Follower: follow
437,43.800,leader,204.940,follower,193.533,2.357,3.807,11.408,10.418,Leader: stopped (13/80) | Follower: follow
438,43.900,leader,205.156,follower,193.899,2.157,3.659,11.258,10.146,Leader: stopped (14/80) | Follower: follow
439,44.000,leader,205.352,follower,194.261,1.957,3.627,11.091,10.088,Leader: stopped (15/80) | Follower: follow
